"#",Jurisdiction,Lens ID,Publication Date,Application Number,Application Date,Title,Applicants,Owners,Cites Patent Count,Cited by Patent Count,CPC Classifications,IPCR Classifications,US Classifications
3202,US,187-469-507-858-656,2016-05-26,US 201514924474 A,2015-10-27,OPTIMIZED EMULSION DRYING PROCESS FOR MAKING MICRONIZED POLYETHERIMIDE POLYMERS,SABIC GLOBAL TECHNOLOGIES BV,,0,2,C08G73/105;;C08J3/14;;C08J2379/08;;C08K3/32;;Y10T428/2982;;C08G73/1046;;C08G73/105;;C08J3/14;;C08J2379/08;;C08K3/32;;C08K5/49;;Y10T428/2982,C08G73/10;;C08K3/32;;C08K5/49,
3203,EP,088-280-071-235-491,2016-07-06,EP 12705193 A,2012-02-01,NON-HALOGENATED FLAME RETARDANT POLYCARBONATE COMPOSITIONS,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V. (2015-07-01),4,0,C08L69/00;;C08K5/523;;C08L51/04;;C08L55/02;;C08L83/06;;C08L69/00;;C08K5/523;;C08L51/04;;C08L55/02;;C08L83/06,C08L69/00,
3204,US,021-538-458-014-153,2018-04-17,US 201515114226 A,2015-01-26,Modified endcapped poly(alkylene terephthalate) prepared by employing an in situ titanium-containing catalyst and compositions derived therefrom,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2016-08-02),10,5,C08G63/183;;C08G63/50;;C08G63/78;;C08G63/85;;C08J11/26;;C08J11/28;;C08J2367/02;;C08G63/85;;C08G63/183;;C08G63/50;;C08G63/78;;C08G63/88;;C08K3/32;;C08K5/10;;C08K7/02;;C08K7/14;;C08L67/02;;C08L2207/20;;C08K7/14;;C08G63/183;;C08G63/50;;C08G63/78;;C08G63/85;;C08G63/916;;C08J11/26;;C08J11/28;;C08J2367/02;;C08L67/02,C08K7/14;;C08G63/183;;C08G63/50;;C08G63/78;;C08G63/85;;C08G63/91;;C08J11/04;;C08J11/26;;C08J11/28;;C08L67/02,
3205,US,158-053-644-802-666,2021-09-14,US 201615762369 A,2016-09-23,Method of molding using mold inserts and apparatus therefor,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2015-10-28),27,0,B29C45/561;;B29C43/361;;B29C45/1628;;B29C45/2673;;B29C45/37;;B29C45/73;;B29C2043/3621;;B29C2045/564;;B29C2045/7356;;B29C45/561;;B29C43/361;;B29C45/14;;B29C45/1628;;B29C45/2673;;B29C45/37;;B29C45/73;;B29C2043/3621;;B29C2045/564;;B29C2045/7356;;B29K2067/003;;B29K2069/00;;B29K2105/0094;;B29L2031/3005,B29C45/26;;B29C43/36;;B29C45/14;;B29C45/16;;B29C45/37;;B29C45/56;;B29C45/73;;B29K67/00;;B29K69/00;;B29K105/00;;B29L31/30,
3206,WO,177-218-440-503-009,2014-10-09,IB 2014060331 W,2014-03-31,HIGH MODULUS LASER DIRECT STRUCTURING COMPOSITES,SABIC INNOVATIVE PLASTICS IP,,12,26,C08K7/14;;C08K3/013;;C08K3/22;;C08K2003/2248;;C08K2003/2251;;C23C18/1608;;C23C18/1612;;C23C18/1641;;C23C18/204;;C23C18/38,C08K3/00;;C08K3/22;;C08K7/14,
3207,US,162-060-335-385-600,2019-10-03,US 201716318464 A,2017-07-17,A CATALYTIC PROCESS OF SIMULTANEOUS PYROLYSIS OF MIXED PLASTICS AND DECHLORINATION OF THE PYROLYSIS OIL,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2016-08-03),0,61,C10G1/10;;B29B17/04;;B29B2017/0496;;B29K2027/00;;C10B53/07;;C10B57/06;;C10G1/002;;C10G1/086;;C10G11/18;;C10G45/58;;C10G47/00;;C10G69/06;;C10K1/003;;C10K1/32;;Y02W30/62;;C10G1/10;;B01J29/084;;B01J29/18;;B01J29/40;;B01J29/85;;B29B17/04;;B29B2017/0496;;B29K2027/00;;C10B53/07;;C10B57/06;;C10G1/002;;C10G1/086;;C10G11/18;;C10G45/02;;C10G45/58;;C10G47/00;;C10G69/06;;C10K1/003;;C10K1/32;;Y02P20/143,B29B17/04;;B01J29/08;;B01J29/18;;B01J29/40;;B01J29/85;;C10B53/07;;C10G11/18;;C10G45/02;;C10G69/06;;C10K1/00,
3208,US,118-802-928-496-327,2020-07-21,US 201716318464 A,2017-07-17,Catalytic process of simultaneous pyrolysis of mixed plastics and dechlorination of the pyrolysis oil,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2016-08-03),33,4,C10G1/10;;B29B17/04;;B29B2017/0496;;B29K2027/00;;C10B53/07;;C10B57/06;;C10G1/002;;C10G1/086;;C10G11/18;;C10G45/58;;C10G47/00;;C10G69/06;;C10K1/003;;C10K1/32;;Y02W30/62;;C10G1/10;;B01J29/084;;B01J29/18;;B01J29/40;;B01J29/85;;B29B17/04;;B29B2017/0496;;B29K2027/00;;C10B53/07;;C10B57/06;;C10G1/002;;C10G1/086;;C10G11/18;;C10G45/02;;C10G45/58;;C10G47/00;;C10G69/06;;C10K1/003;;C10K1/32;;Y02P20/143,C10G1/10;;B01J29/08;;B01J29/18;;B01J29/40;;B01J29/85;;B29B17/04;;B29K27/00;;C10B53/07;;C10B57/06;;C10G1/00;;C10G1/08;;C10G11/18;;C10G45/02;;C10G45/58;;C10G47/00;;C10G69/06;;C10K1/00;;C10K1/32,
3209,US,022-591-325-475-086,2017-09-26,US 201313951111 A,2013-07-25,Hydrostability of polybutylene terephthalate composition,SABIC INNOVATIVE PLASTICS IP BV;;SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2015-04-15);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),31,1,C08G63/85;;C08G63/183;;C08J11/16;;C08J11/24;;C08J2367/02;;C08K3/014;;C08K5/103;;C08K5/372;;Y02P20/582;;Y02W30/62;;C08J11/16;;C08G63/183;;C08G63/85;;C08J11/24;;C08J2367/02;;C08K3/014;;C08K5/103;;C08K5/372;;C08L67/02;;C08L69/00;;C08L2207/20;;Y02P20/582;;Y02W30/62;;C08L67/02;;C08G63/183;;C08G63/85;;C08J11/16;;C08J11/24;;C08J2367/02;;C08K3/014;;C08K5/103;;C08K5/372;;C08L69/00;;Y02P20/582;;Y02W30/62,C08K3/24;;C08G63/183;;C08G63/85;;C08J11/06;;C08J11/16;;C08J11/24;;C08K3/00;;C08K3/40;;C08K5/103;;C08K5/372;;C08L67/02;;C08L69/00,
3210,US,130-055-269-479-256,2018-09-13,US 201615762369 A,2016-09-23,METHOD OF MOLDING USING MOLD INSERTS AND APPARATUS THEREFOR,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2015-10-28),0,7,B29C45/561;;B29C43/361;;B29C45/1628;;B29C45/2673;;B29C45/37;;B29C45/73;;B29C2043/3621;;B29C2045/564;;B29C2045/7356;;B29C45/561;;B29C43/361;;B29C45/14;;B29C45/1628;;B29C45/2673;;B29C45/37;;B29C45/73;;B29C2043/3621;;B29C2045/564;;B29C2045/7356;;B29K2067/003;;B29K2069/00;;B29K2105/0094;;B29L2031/3005,B29C45/56;;B29C43/36;;B29C45/14;;B29C45/73,
3211,WO,050-843-263-047-150,2018-02-08,IB 2017054315 W,2017-07-17,A CATALYTIC PROCESS OF SIMULTANEOUS PYROLYSIS OF MIXED PLASTICS AND DECHLORINATION OF THE PYROLYSIS OIL,SABIC GLOBAL TECHNOLOGIES BV,,11,66,C10G1/10;;B29B17/04;;B29B2017/0496;;B29K2027/00;;C10B53/07;;C10B57/06;;C10G1/002;;C10G1/086;;C10G11/18;;C10G45/58;;C10G47/00;;C10G69/06;;C10K1/003;;C10K1/32;;Y02W30/62;;C10G1/10;;B01J29/084;;B01J29/18;;B01J29/40;;B01J29/85;;B29B17/04;;B29B2017/0496;;B29K2027/00;;C10B53/07;;C10B57/06;;C10G1/002;;C10G1/086;;C10G11/18;;C10G45/02;;C10G45/58;;C10G47/00;;C10G69/06;;C10K1/003;;C10K1/32;;Y02P20/143,C10G1/08;;B29B17/04;;C10B53/07;;C10G1/10,
3212,US,119-020-889-122-620,2014-10-02,US 201414227302 A,2014-03-27,HIGH MODULUS LASER DIRECT STRUCTURING COMPOSITES,SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-03-26),18,24,C08K3/22;;C08K3/04;;C08K3/24;;C08K3/32;;C08K3/34;;C08K7/14;;C08K2003/2251;;C08K2003/328;;H01B3/305;;H01B3/426;;H01B3/47;;H05K1/0373;;H05K3/185;;H05K2201/0236;;H05K2201/09118;;H05K2203/107;;C08K3/22;;C08K3/04;;C08K3/24;;C08K3/32;;C08K3/34;;C08K7/14;;C08K2003/2251;;C08K2003/328;;H01B3/305;;H01B3/426;;H01B3/47;;H05K1/0373;;H05K3/185;;H05K2201/0236;;H05K2201/09118;;H05K2203/107,H01B3/42;;H01B3/30;;H01B3/47,524/413;;524/611;;524/606;;524/430;;524/451
3213,WO,089-683-605-209-152,2017-03-30,IB 2016055718 W,2016-09-23,METHOD OF MOLDING USING MOLD INSERTS AND APPARATUS THEREFOR,SABIC GLOBAL TECHNOLOGIES BV,,11,7,B29C45/561;;B29C43/361;;B29C45/1628;;B29C45/2673;;B29C45/37;;B29C45/73;;B29C2043/3621;;B29C2045/564;;B29C2045/7356;;B29C45/561;;B29C43/361;;B29C45/14;;B29C45/1628;;B29C45/2673;;B29C45/37;;B29C45/73;;B29C2043/3621;;B29C2045/564;;B29C2045/7356;;B29K2067/003;;B29K2069/00;;B29K2105/0094;;B29L2031/3005,B29C45/56;;B29C43/36;;B29C45/16;;B29C45/26;;B29C45/37,
3214,US,099-799-263-382-656,2016-12-22,US 201515114226 A,2015-01-26,MODIFIED ENDCAPPED POLY(ALKYLENE TEREPHTHALATE) PREPARED BY EMPLOYING AN IN SITU TITANIUM-CONTAINING CATALYST AND COMPOSITIONS DERIVED THEREFROM,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2016-08-02),1,4,C08G63/183;;C08G63/50;;C08G63/78;;C08G63/85;;C08J11/26;;C08J11/28;;C08J2367/02;;C08G63/85;;C08G63/183;;C08G63/50;;C08G63/78;;C08G63/88;;C08K3/32;;C08K5/10;;C08K7/02;;C08K7/14;;C08L67/02;;C08L2207/20;;C08K7/14;;C08G63/183;;C08G63/50;;C08G63/78;;C08G63/85;;C08G63/916;;C08J11/26;;C08J11/28;;C08J2367/02;;C08L67/02,C08K7/14;;C08G63/91;;C08L67/02,
3215,WO,195-228-556-779-711,2014-07-17,IB 2014058227 W,2014-01-13,BROADENING OF PERCOLATION SLOPE IN CONDUCTIVE CARBON BLACK COMPOSITIONS WITH AT LEAST ONE NON-CONDUCTIVE POLYMER,SABIC INNOVATIVE PLASTICS IP,,1,3,C08L69/00;;C08K3/04;;C08L23/06;;C08L25/12;;C08L67/02;;C08L2207/068;;H01B1/24;;H01B1/04;;C08K3/04;;C08L23/06;;C08L25/12;;C08L67/02;;C08L69/00;;C08L2207/068;;H01B1/24,C08K3/04,
3216,EP,025-321-890-379-248,2018-06-20,EP 14719367 A,2014-03-31,HIGH MODULUS LASER DIRECT STRUCTURING COMPOSITES,SABIC GLOBAL TECHNOLOGIES BV,"SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30)",9,17,C08K7/14;;C08K3/013;;C08K3/22;;C08K2003/2248;;C08K2003/2251;;C23C18/1608;;C23C18/1612;;C23C18/1641;;C23C18/204;;C23C18/38,C23C18/16;;C08K3/013;;C08K3/22;;C08K7/14;;C23C18/20;;C23C18/38,
3217,US,141-006-003-881-270,2012-03-06,US 27785908 A,2008-11-25,Profile extrusion method with reduced die build-up and extruded article prepared thereby,FORTUYN JOHANNES E;;KEMPERS TORBEN PAUL;;MHETAR VIJAY R;;SHARMA KIRTI;;SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),21,2,B29K2009/00;;B29K2025/00;;B29K2071/00;;C08L25/04;;C08L53/025;;C08L71/12;;B29C48/92;;B29C48/022;;B29C48/06;;B29C48/07;;B29C48/08;;B29C48/09;;B29C48/13;;B29C48/32;;B29C48/9115;;B29C48/919;;B29C48/90;;B29C48/903;;B29C48/905;;B29C48/885;;B29C48/912;;C08L71/12;;C08L25/04;;B29K2025/00;;B29K2009/00;;C08L53/025;;B29K2071/00;;B29C48/08;;B29C48/905;;B29C48/07;;B29C48/9115;;B29C48/06;;B29C48/32;;B29C48/022;;B29C48/13;;B29C48/903;;B29C48/09;;B29C48/90;;B29C48/919;;B29C48/92;;B29C48/885;;B29C48/912,C08G18/77;;B29C48/09;;B29C48/92,524/115;;524/480;;524/148;;264/211.12
3218,WO,182-602-853-838-920,2013-02-28,US 2012/0051563 W,2012-08-20,POLYCARBONATE COMPOSITIONS AND METHODS FOR THE MANUFACTURE AND USE THEREOF,SABIC INNOVATIVE PLASTICS IP;;GALLUCCI ROBERT RUSSELL;;MAHOOD JAMES ALAN;;MORIZUR JEAN-FRANCOIS;;DIMOND STEPHEN,,6,2,C08G64/06;;C08G63/64;;C08G64/24;;C08G64/307;;C08L69/00;;C08G64/06;;C08G63/64;;C08G64/24;;C08G64/307;;C08L69/00,C08G63/64;;C08G64/06;;C08G64/24;;C08G64/30;;C08L69/00,
3219,US,019-945-860-988-454,2018-05-03,US 201615566264 A,2016-04-26,MULTI-LAYER MATERIALS AND ARTICLES MADE THEREFROM AND METHODS OF MAKING,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2015-03-06),0,2,B32B27/08;;B32B27/36;;B32B27/365;;B32B2250/244;;B32B2307/412;;B32B2307/7244;;B32B2439/60;;B32B2439/70;;B32B1/00;;B32B27/08;;B32B27/36;;B32B27/365;;B32B2307/7244;;B32B2439/60;;B32B2439/70;;B32B2439/80;;B32B1/00;;B32B27/08;;B32B27/365;;B32B2250/244;;B32B2307/412;;B32B2307/7244;;B32B2439/60;;B32B2439/70;;B32B27/36;;B32B1/00;;B32B2439/80,B32B1/00;;B32B27/08;;B32B27/36,
3220,US,072-580-206-173-843,2018-09-13,US 201615760475 A,2016-09-19,"FLAME RETARDANT POLYCARBONATE COMPOSITION, A METHOD OF MAKING AND OF USING THE SAME",SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2015-09-25),0,2,C08L69/00;;C08G77/448;;C08K5/5397;;C08L51/04;;C08L83/10;;C08L69/00;;B29B7/90;;B29B9/10;;B29C48/0022;;C08G77/448;;C08K5/0066;;C08K5/5397;;C08L51/04;;C08L83/10;;C08L69/00;;C08G77/448;;C08J3/203;;C08J2369/00;;C08J2483/10;;C08K5/5397;;C08L51/04;;C08L83/10;;C08L2201/02;;C08L2205/025,C08L69/00;;C08J3/20,
3221,WO,132-273-328-247-665,2016-08-04,EP 2016051886 W,2016-01-29,"CONTINUOUS PROCESS FOR MAKING POLYBUTYLENE TEREPHTHALATE USING PURIFIED TEREPHTHALIC ACID AND 1,4-BUTANE DIOL",SABIC GLOBAL TECHNOLOGIES BV,,2,5,C08G63/183;;B01J2219/00006;;C08G63/785;;C08G63/183;;B01J19/18;;B01J2219/00006;;C08G63/78;;C08G63/785;;C08G63/85;;C08G63/183;;B01J2219/00006;;C08G63/785,C08G63/183;;B01J19/18;;C08G63/78,
3222,WO,150-017-066-794-406,2015-07-09,US 2014/0069043 W,2014-12-08,NON-DUSTING POLY(PHENYLENE ETHER) PARTICLES,SABIC GLOBAL TECHNOLOGIES BV;;PETERS EDWARD NORMAN,,5,2,C08L71/123;;C08L71/123,C08J3/12;;C08K5/00;;C08L71/12,
3223,WO,194-323-490-145-407,2017-03-30,IB 2016055584 W,2016-09-19,"FLAME RETARDANT POLYCARBONATE COMPOSITION, A METHOD OF MAKING AND OF USING THE SAME",SABIC GLOBAL TECHNOLOGIES BV,,6,0,C08L69/00;;C08G77/448;;C08K5/5397;;C08L51/04;;C08L83/10;;C08L69/00;;B29B7/90;;B29B9/10;;B29C48/0022;;C08G77/448;;C08K5/0066;;C08K5/5397;;C08L51/04;;C08L83/10;;C08L69/00;;C08G77/448;;C08J3/203;;C08J2369/00;;C08J2483/10;;C08K5/5397;;C08L51/04;;C08L83/10;;C08L2201/02;;C08L2205/025,C08L69/00;;C08G77/448,
3224,WO,090-097-604-828-06X,2016-10-20,IB 2016051908 W,2016-04-04,REFLECTIVE ARTICLES COMPRISING A MICRO-CELLULAR STRUCTURE AND CHARACTERIZED BY IMPROVED (BLUE) LED AGING PERFORMANCE,SABIC GLOBAL TECHNOLOGIES BV,,4,0,C08J9/0061;;C08J9/0066;;C08J9/0095;;C08J9/122;;C08J2203/06;;C08J2205/044;;C08J2205/052;;C08J2369/00;;C08J2383/10;;C08J2469/00;;F21V7/22;;C08J9/0061;;C08J9/0066;;C08J9/0095;;C08J9/122;;C08J9/228;;C08J2203/06;;C08J2205/044;;C08J2205/052;;C08J2369/00;;C08J2383/10;;C08J2469/00;;C08J2483/10;;C09K11/02;;C09K11/06;;C09K11/0883;;C09K11/55;;C09K11/562;;C09K11/592;;C09K11/643;;C09K11/691;;C09K11/7728;;C09K11/883;;C09K2211/1018;;F21V7/22,F21V7/22;;C08J9/00;;C08L69/00,
3225,EP,092-460-485-617-273,2020-01-22,EP 14876316 A,2014-12-08,NON-DUSTING POLY(PHENYLENE ETHER) PARTICLES,SABIC GLOBAL TECHNOLOGIES BV,"SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30)",6,0,C08L71/123;;C08L71/123,C08J3/12;;C08K5/00;;C08L71/12,
3226,US,095-906-574-821-746,2021-07-22,US 201915733983 A,2019-06-12,NAPHTHA SPLITTER INTEGRATION WITH HNCC TECHNOLOGY,SABIC GLOBAL TECHNOLOGIES BV,SABIC GLOBAL TECHNOLOGIES B.V (2018-09-13),7,4,C10G51/06;;C10G11/00;;C10G9/36;;C10G2400/20;;C10G2400/22;;C10G2400/30;;C10G9/36;;C10G11/05;;C10G51/06;;C10G2300/301;;C10G2300/4006;;C10G2300/4012;;C10G2400/20;;C10G2400/30,C10G51/06;;C10G9/36;;C10G11/05,
3227,US,189-134-441-889-473,2014-04-01,US 201213564342 A,2012-08-01,Polysulfone compositions and methods for the manufacture and use thereof,GALLUCCI ROBERT R;;MAHOOD JAMES A;;ODLE ROY R;;DIMOND STEVE;;LUTZ ERIC LEE;;SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),13,2,C08G75/20;;C08K5/524;;C08L81/06;;C08G75/20;;C08K5/524;;C08L81/06,C08K5/526,524/147;;524/151;;524/153
3228,US,000-271-782-839-120,2012-01-03,US 87478610 A,2010-09-02,Process for making polybutylene terephthalate (PBT) from polyethylene terephthalate (PET),AGARWAL PARMINDER;;COHOON KRISTEN;;DHAWAN SANDEEP KUMAR;;GALUCCI ROBERT RUSSELL;;KANNAN SR GANESH;;MILLER KENNETH FREDERICK;;RAMARAJU DEEPAK;;RAVI GOMATAM RAGHAVAN;;SHAH DHAVAL;;SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),55,14,C08J11/24;;C08G63/181;;C08G63/78;;C08J2367/02;;Y02W30/62;;C08J11/24;;C08G63/181;;C08G63/78;;C08J2367/02;;Y02W30/62,C08J11/04,521/40;;521/40.5;;521/47;;521/48;;528/271;;528/272;;528/275;;528/308.2;;528/480;;528/481;;528/488;;528/489;;528/495;;X528502 R
3229,EP,052-150-100-021-985,2013-02-27,EP 07814144 A,2007-08-16,"THERMOPLASTIC COMPOSITION, METHOD OF MANUFACTURE THEREOF, AND ARTICLES DERIVED THEREFROM",SABIC INNOVATIVE PLASTICS IP,"SABIC GLOBAL TECHNOLOGIES B.V., NL (2016-03-11);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30);;SABIC INNOVATIVE PLASTICS IP B.V., NL (2016-05-17)",4,0,C08L69/005;;C08L67/02;;C08L69/00;;Y10T428/24124;;Y10T428/31786;;C08L67/02;;C08J5/00;;C08L67/03;;C08L69/00;;C08L69/005;;C08L67/02;;C08L69/00;;Y10T428/24124;;Y10T428/31786,C08L67/02;;C08L69/00,
3230,US,096-120-502-909-855,2010-03-30,US 56259406 A,2006-11-22,"Thermoplastic composition, method of manufacture thereof, and articles derived therefrom",SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;GENERAL ELECTRIC COMPANY (2006-11-29);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),42,5,C08L69/005;;C08L67/02;;C08L69/00;;Y10T428/24124;;Y10T428/31786;;C08L67/02;;C08J5/00;;C08L67/03;;C08L69/00;;C08L69/005;;C08L67/02;;C08L69/00;;Y10T428/24124;;Y10T428/31786,C08G64/00,264/176.1;;362/377;;428/113;;428/480;;525/439;;525/446;;525/455;;528/196;;528/271;;528/370
3231,EP,107-145-502-888-407,2016-03-23,EP 11785794 A,2011-10-26,LASER DIRECT STRUCTURING MATERIALS WITH ALL COLOR CAPABILITY,SABIC GLOBAL TECHNOLOGIES BV,"SABIC GLOBAL TECHNOLOGIES B.V. (2016-03-09);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30)",1,1,H05K3/185;;C08K3/2279;;C08K5/0041;;C08K9/02;;C08L69/00;;H05K1/0284;;H05K2203/107;;Y10T428/31507;;B41M5/26;;C08K3/34;;C08K9/02;;C08L77/00;;H05K3/18;;C08K3/34;;C08K3/2279;;C08K5/0041;;C08K9/02;;C08L69/00,B41M5/26;;C08K3/22;;C08K9/02;;C08L55/02;;C08L69/00;;H05K3/18,
3232,EP,157-972-272-659-424,2020-05-20,EP 18718337 A,2018-03-29,THERMOPLASTIC BLENDS WITH HIGH BONDING STRENGTH,SABIC GLOBAL TECHNOLOGIES BV,"SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30)",2,0,C08L69/00;;C08K3/013;;C08L67/02;;C08L69/00;;C08K3/013;;C08K3/40;;C08K5/005;;C08K5/11;;C08K5/1515;;C08K5/524;;C08L67/02;;C08L2205/025;;C08L2205/03;;C08L69/00;;C08K3/40;;C08K5/103;;C08L2205/025;;C08L2205/035,C08L67/02;;C08K3/013;;C08L69/00,
3233,EP,173-265-544-329-814,2019-09-18,EP 13709030 A,2013-02-28,"THERMOPLASTIC POLYCARBONATE COPOLYMER COMPOSITIONS, METHODS OF THEIR MANUFACTURE, AND USES THEREOF",SABIC GLOBAL TECHNOLOGIES BV,"SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30)",3,0,C08K5/523;;C09K21/12;;Y10T428/1397;;C08K5/523;;B32B5/00;;C09K21/12;;C09K21/14;;Y10T428/1397,C08K5/523;;C08L69/00,
3234,WO,111-462-266-447-67X,2016-11-03,IB 2016052362 W,2016-04-26,MULTI-LAYER MATERIALS AND ARTICLES MADE THEREFROM AND METHODS OF MAKING,SABIC GLOBAL TECHNOLOGIES BV,,7,2,B32B27/08;;B32B27/36;;B32B27/365;;B32B2250/244;;B32B2307/412;;B32B2307/7244;;B32B2439/60;;B32B2439/70;;B32B1/00;;B32B27/08;;B32B27/36;;B32B27/365;;B32B2307/7244;;B32B2439/60;;B32B2439/70;;B32B2439/80;;B32B1/00;;B32B27/08;;B32B27/365;;B32B2250/244;;B32B2307/412;;B32B2307/7244;;B32B2439/60;;B32B2439/70;;B32B27/36;;B32B1/00;;B32B2439/80,B32B27/08;;B32B1/00;;B32B27/36,
3235,US,130-689-924-956-624,2010-09-21,US 62667407 A,2007-01-24,Process for making polybutylene terephthalate (PBT) from polyethylene terephthalate (PET),SABIC INNOVATIVE PLASTICS IP,SABIC GLOBAL TECHNOLOGIES B.V (2014-04-02);;GENERAL ELECTRIC COMPANY (2007-02-26);;SHPP GLOBAL TECHNOLOGIES B.V (2020-11-01),51,19,C08J11/24;;C08G63/181;;C08G63/78;;C08J2367/02;;Y02W30/62;;C08J11/24;;C08G63/181;;C08G63/78;;C08J2367/02;;Y02W30/62,C08J11/04,521/40;;521/40.5;;521/47;;521/48;;528/271;;528/272;;528/275;;528/308.2;;528/480;;528/481;;528/488;;528/489;;528/495;;X528502 R
3236,US,191-571-632-914-472,2009-04-02,US 5545308 A,2008-03-26,Monomer Solution for Producing Polycarbonate,SABIC INNOVATIVE PLASTICS IP,SABIC INNOVATIVE PLASTICS IP BV (2008-03-24),46,6,C08G64/307;;C08G64/30;;Y10T436/144444;;Y10T436/17;;Y10T436/173845;;C08G64/307;;C08G64/30;;Y10T436/144444;;Y10T436/17;;Y10T436/173845,C08G64/04,528/196;;528/271
3237,EP,024-323-055-725-023,2009-08-26,EP 05735432 A,2005-03-31,FLAME RETARDANT COMPOSITION,SABIC INNOVATIVE PLASTICS IP,"SABIC GLOBAL TECHNOLOGIES B.V., NL (2016-03-11);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30);;SABIC INNOVATIVE PLASTICS IP B.V. (2008-09-24);;SABIC INNOVATIVE PLASTICS IP B.V., NL (2016-02-24)",7,0,C08K5/523;;C08K3/22;;C08K3/32;;C08K5/0066;;C08K5/34928;;C08L71/123;;C08K5/49;;C08L71/12,C08L71/12;;C08K3/22;;C08K3/32;;C08K5/00;;C08K5/3492;;C08K5/523;;C08L23/02;;C08L23/16;;C08L53/02,
3238,EP,156-077-782-464-400,2019-06-19,EP 15702943 A,2015-01-26,HALOGEN FREE FLAME RETARDANT POLYCARBONATE/THERMOPLASTIC POLYESTER MOLDING COMPOSITIONS WITH POLYMERIC PHOSPHORUS FLAME RETARDANT,SABIC GLOBAL TECHNOLOGIES BV,"SABIC GLOBAL TECHNOLOGIES B.V. (2018-05-02);;SHPP GLOBAL TECHNOLOGIES B.V., NL (2021-04-30)",5,1,C08L69/00;;C08L67/02;;C08L67/02;;C08G77/442;;C08G77/448;;C08K5/5333;;C08L69/00;;C08L83/04;;C08L83/10;;C08L85/02;;C08L2201/02;;C08L2201/22;;C09K21/14;;C08L69/00;;C08L67/02;;C08L2201/02;;C08L2201/22;;C08L2205/025;;C08L2205/03;;C08L2205/035,C08L67/02;;C08L69/00,
